filename,width,height,class,xmin,ymin,xmax,ymax
026325_jpg.rf.0b5a4eafa30f6cee09adfb0a1f4c1536.jpg,416,416,1,197,247,241,301
025504_jpg.rf.0bab47e677dec767c02674bbc978ed85.jpg,416,416,0,176,116,216,232
042789_jpg.rf.0ba542be367be7852f3c80fa3a5f357a.jpg,416,416,4,201,167,234,230
030696_jpg.rf.0b4edc5cba0bd8f19232483512138c52.jpg,416,416,4,246,175,274,212
025636_jpg.rf.0ba3579e2c973fcb36621f6374a93710.jpg,416,416,0,156,210,223,308
036037_jpg.rf.0bdc495a0bb5b3e0ce58c1a294a2401b.jpg,416,416,1,189,187,217,219
039426_jpg.rf.0ba5c1c3c5cb704280452273ae78ed92.jpg,416,416,3,236,190,290,264
026693_jpg.rf.0b720f84ec4129a793dcb204dc0376e1.jpg,416,416,1,179,167,205,187
030533_jpg.rf.0b8c2ef2289f53e3ac4dd7a84ae8258c.jpg,416,416,1,169,143,191,175
026867_jpg.rf.0b7ee64c4cd78b290e0972360e8aa186.jpg,416,416,1,214,197,234,264
010305_jpg.rf.0bcccb789f134b068e615c2b2e6215fd.jpg,416,416,2,165,300,188,336
032028_jpg.rf.0ba2e791c1d4d6ed2e4d0b8f80794213.jpg,416,416,3,200,215,259,289
033660_jpg.rf.0bfce9b9815b8369a441d075ddec4533.jpg,416,416,1,187,223,234,247
033411_jpg.rf.0b690bc1956f31cf81147626f2c850a6.jpg,416,416,1,279,260,318,279
009766_jpg.rf.0bf3300afe874a28f47ccca47b8ccf9e.jpg,416,416,2,218,231,241,267
011171_jpg.rf.0be5b348b4cc41fe77e45a3f25197c1c.jpg,416,416,2,187,180,207,262
009254_jpg.rf.0bfec0c0ce3e69d25020a7098517c9f7.jpg,416,416,2,139,214,154,246
035507_jpg.rf.0c0328bc6d78aca56d9a04d197dfac85.jpg,416,416,3,127,157,157,245
027972_jpg.rf.0b9fcd04be7c76eb15e467a6404b0d8a.jpg,416,416,3,270,136,329,162
017123_jpg.rf.0c0638964bd1e591ffcb6ffe09825632.jpg,416,416,0,227,221,264,289
031393_jpg.rf.0c03ae7b0356d500c529c9db52a9b450.jpg,416,416,4,142,182,174,241
035570_jpg.rf.0c0b81c70b86bf9d964f502e03e05137.jpg,416,416,4,138,194,184,226
018567_jpg.rf.0c1f5e2812963647c5452ad735f0927b.jpg,416,416,0,175,162,200,277
030051_jpg.rf.0bf46484327e755c55c211ed2c12a007.jpg,416,416,1,105,232,153,250
035253_jpg.rf.0c3a3e62a34d8cd35e360c3904c08372.jpg,416,416,1,167,177,190,230
042341_jpg.rf.0c4eb34ecf4e0af55f22eb81539306ab.jpg,416,416,3,207,133,248,177
041679_jpg.rf.0c5b7921170b04f79f83dbef6f29174f.jpg,416,416,1,247,208,270,242
027646_jpg.rf.0ca3b9df4cc2bbbb675508e607f4983d.jpg,416,416,4,202,180,230,209
036866_jpg.rf.0c623131e3cc107688d0677bab2fb63b.jpg,416,416,3,150,176,222,217
031407_jpg.rf.0c9d9fb2f506ac0ce22f48f96c2f3832.jpg,416,416,1,219,140,237,181
026487_jpg.rf.0c70baab135e13688a4e9035c7f2999e.jpg,416,416,4,221,192,246,224
020892_jpg.rf.0cc572d2e78e3f8931fb36ea1dc58433.jpg,416,416,0,261,173,302,233
016646_jpg.rf.0c0c3326f4740346d10d6ce69477ca7d.jpg,416,416,0,138,263,205,315
010319_jpg.rf.0c3dc10871239f462b3678217d84e84b.jpg,416,416,2,220,189,250,228
026937_jpg.rf.0c7fcf7ec24464dbdbf911939100d4e9.jpg,416,416,1,212,142,255,173
028769_jpg.rf.0cf174370952599515c63f0e64ed18d4.jpg,416,416,4,149,188,174,241
039862_jpg.rf.0c744c9cdf964e116eab10e7e5407788.jpg,416,416,3,61,205,91,283
030064_jpg.rf.0d073db747aba85b7b78a0470b0c1f1e.jpg,416,416,4,212,171,235,199
028942_jpg.rf.0d295926bcfa0c799c8fe647a9673bb6.jpg,416,416,4,221,186,244,236
009555_jpg.rf.0ce2f9351e5a101dc1f8114d9c4f945e.jpg,416,416,2,144,148,161,178
042017_jpg.rf.0c8b69b4b68489fb55a4761d86293701.jpg,416,416,1,135,198,192,223
037478_jpg.rf.0d325cb7c1a71981cbe306464793fe67.jpg,416,416,3,247,211,280,245
019397_jpg.rf.0c22d9c54aed78fbd2556b9ffe49c1af.jpg,416,416,0,196,166,218,263
016959_jpg.rf.0cbffd36f640fe3d703aed442e1eaa3d.jpg,416,416,0,165,166,203,263
027311_jpg.rf.0cf955af2ca33cf8c019b03c61333d48.jpg,416,416,3,199,78,228,181
026688_jpg.rf.0c562bea56751dd2cd80919d592e98f4.jpg,416,416,4,232,217,273,258
037850_jpg.rf.0cd0414d6aad09dd4d19ac56aa8c4eb5.jpg,416,416,3,142,212,190,242
010029_jpg.rf.0d391111b26c265c0220449e757f00a7.jpg,416,416,2,149,117,180,160
032664_jpg.rf.0d9c6e6c5b47f2a66d8da922503b4fec.jpg,416,416,3,158,211,186,304
019100_jpg.rf.0cd9ec7037685b22e78c07bf6230e473.jpg,416,416,0,261,194,302,229
041194_jpg.rf.0d6f6bbcf0ccd10defe1e8bc24ff979e.jpg,416,416,1,273,260,329,292
036538_jpg.rf.0dd169c3f61681f475305b700d007bcb.jpg,416,416,1,207,109,241,149
028188_jpg.rf.0dd38af6d7c7dc4ad3a7bd5be4d3f6b7.jpg,416,416,4,224,164,271,187
033879_jpg.rf.0db901bce9f30f2e7b9492eb865df2b7.jpg,416,416,3,298,188,326,239
036554_jpg.rf.0d5455412791fb8771299ea3d3961a9f.jpg,416,416,3,122,221,140,247
035598_jpg.rf.0d73130a7bee081d857012949fd038b4.jpg,416,416,3,291,197,364,235
039659_jpg.rf.0de641c444fd1b35401c7944620a710e.jpg,416,416,3,246,168,278,247
033760_jpg.rf.0d2c8fbe45e01882feea1346a304142a.jpg,416,416,4,174,197,206,244
031565_jpg.rf.0d8981a329ef95858fc6231dbf64706f.jpg,416,416,1,141,190,176,236
037628_jpg.rf.0dac56c89df93dff206229dcb14c247c.jpg,416,416,4,294,191,320,216
035428_jpg.rf.0d68d9a24e1c639d16f0f54d54b0dc34.jpg,416,416,4,260,259,308,280
034529_jpg.rf.0d8fef437ddcb32112089a3126bab715.jpg,416,416,4,119,174,136,227
026589_jpg.rf.0daeac7603afa26e3cb644ae36e21dbb.jpg,416,416,3,246,182,260,257
032206_jpg.rf.0dfcb45b400c66ef8f7af041f5813da2.jpg,416,416,3,160,191,202,235
036466_jpg.rf.0e14838de1456fd3171bce2a1d0c5744.jpg,416,416,1,204,199,259,233
037713_jpg.rf.0e1de602b15d358b10b568238cdb2077.jpg,416,416,4,137,147,186,180
031045_jpg.rf.0e1043533258689ad07443bb2041afcb.jpg,416,416,4,143,223,171,249
026497_jpg.rf.0dea8671e0906fab57600fef1bc6a8e4.jpg,416,416,3,148,224,194,251
033392_jpg.rf.0e0ee79d2e91ae5668976a83d0e7bb04.jpg,416,416,4,293,126,312,158
038800_jpg.rf.0e331d44639c7697e5c9e5315dda62b2.jpg,416,416,1,191,238,245,268
035899_jpg.rf.0deadf87b63151982279f44e78d05b48.jpg,416,416,3,281,139,325,193
027960_jpg.rf.0e4f6b2ee2f23f8696d87c11862fbac3.jpg,416,416,3,248,199,278,247
041191_jpg.rf.0eae83360525cbb0a1bcd3e57ada85cd.jpg,416,416,3,300,160,320,234
032463_jpg.rf.0e81fc6d68e1db8e95e0b6c221e1ee08.jpg,416,416,4,245,141,272,200
040608_jpg.rf.0eb146ce5aee40c1212ee4cbd67dc1e0.jpg,416,416,4,153,205,179,254
020209_jpg.rf.0ed0effad9fa7766fcd3a2d112fd3656.jpg,416,416,0,174,157,246,217
037733_jpg.rf.0eaabcefbb32eadacdb66dd9169b69fa.jpg,416,416,4,244,277,267,297
010227_jpg.rf.0e84844f4b427f638f46a21ffb17135a.jpg,416,416,2,181,163,297,188
037460_jpg.rf.0edfb6454ee49d751d1fb7ccb0b44d63.jpg,416,416,3,97,218,134,255
028964_jpg.rf.0eac446349b3343ac2e6ade1ba52ac93.jpg,416,416,1,297,177,343,205
022294_jpg.rf.0ee8bdb40c505306317e2e5420ab198a.jpg,416,416,0,189,263,219,298
009802_jpg.rf.0e3d14d0ac2d58dcaac5a2e302930857.jpg,416,416,2,238,208,273,262
017961_jpg.rf.0e08be9d254dc09399b3ae25261f8c83.jpg,416,416,0,282,219,331,265
027084_jpg.rf.0ef8f44ee091caacb335f19188fd688c.jpg,416,416,3,187,176,222,257
018251_jpg.rf.0ecb9c965e6be9a911bc9c331ad190d4.jpg,416,416,0,112,206,161,263
026737_jpg.rf.0f6f7646bbaa31452cc8b5359cb3aad1.jpg,416,416,3,292,188,322,275
040695_jpg.rf.0fa24e71dc32cde1eb26338653d31fc7.jpg,416,416,1,174,78,210,120
038228_jpg.rf.0f114e1e6a9fd41b2de12651925ecf86.jpg,416,416,3,261,57,286,144
029625_jpg.rf.0f0bae61ad237f4d3f91622882646184.jpg,416,416,4,283,179,321,232
035044_jpg.rf.0f78ab8198ccc9a866f9ff01814aa0d3.jpg,416,416,3,215,148,250,234
031090_jpg.rf.0eb9d6bf7179c3f5645758df0e5f9158.jpg,416,416,4,174,179,225,211
035321_jpg.rf.0f5b53444db1a8de11badf60a865bd67.jpg,416,416,4,218,189,249,240
039484_jpg.rf.0f4592ded2dbadf84844b6d2ab6cdc77.jpg,416,416,1,316,144,353,193
032913_jpg.rf.0f0c1bacedd164472cfdd0554fce762f.jpg,416,416,3,155,141,215,176
038746_jpg.rf.0ef0e16a87683d57a62a1a8fb2e16d7e.jpg,416,416,1,192,168,225,214
034598_jpg.rf.0e63defaee8ec65fec37b5b259c07346.jpg,416,416,3,225,161,246,201
034143_jpg.rf.0fae9c6ac3edddee3cbea4ceca876e1e.jpg,416,416,4,285,192,312,251
039200_jpg.rf.0e7a518557dbff0d77a93abe44d64b33.jpg,416,416,3,272,189,338,224
040516_jpg.rf.0f93eee2f42574d178c95d6491e93d6b.jpg,416,416,4,153,210,198,273
041218_jpg.rf.0fc4c7552b62873975614acd69979646.jpg,416,416,4,299,147,318,169
032857_jpg.rf.0fb31cb20a746450fbf8c2d1af975d14.jpg,416,416,3,280,210,311,254
042446_jpg.rf.10069a95beea5c719813372c3fcb41fc.jpg,416,416,3,135,190,186,217
038354_jpg.rf.1023e1350cf00cafa050d0a9d27932f4.jpg,416,416,3,37,171,62,251
018160_jpg.rf.0fda0bf935b62f773afae597bd18c665.jpg,416,416,0,157,124,183,204
009719_jpg.rf.0fa6dad8efce7804f586743a6f6fc5a8.jpg,416,416,2,260,247,276,276
024423_jpg.rf.0fddf7c346c34f48d99bb7e580f53ef9.jpg,416,416,0,165,123,198,154
031291_jpg.rf.101d64780ea2b846caa2ef49e57f5a38.jpg,416,416,4,198,167,225,229
010248_jpg.rf.0f5811d6fedc989762c5b7369941c4ca.jpg,416,416,2,220,215,232,284
032184_jpg.rf.0fc89f3cee45666931babde8385e1853.jpg,416,416,3,275,164,309,256
027295_jpg.rf.10093d14d026cc940def54e90b0eaf08.jpg,416,416,4,238,193,270,248
038466_jpg.rf.10505d59230622563d08d0e56abfa144.jpg,416,416,4,196,111,228,145
036481_jpg.rf.0fc6bdee458e868a307d7ee95db646a4.jpg,416,416,1,232,211,263,252
016887_jpg.rf.104440cd3e76aa0d346e955e0112187a.jpg,416,416,0,181,202,244,246
029712_jpg.rf.1057a65d3853055a3e162977207b4a58.jpg,416,416,3,240,184,302,246
037718_jpg.rf.1046e6656c7b24accfa09e44fabadc20.jpg,416,416,1,216,157,258,176
031307_jpg.rf.0fe94d4436eed6c9e6dd7081bd6831ae.jpg,416,416,3,150,193,199,213
033806_jpg.rf.10a4544bed0b1631ca25674b2607c63d.jpg,416,416,4,206,184,238,244
030821_jpg.rf.10880411e4651102ee4be31dd6d387cd.jpg,416,416,4,204,203,236,236
017344_jpg.rf.10b170bef731fc89df575582192e3637.jpg,416,416,0,245,142,271,224
026034_jpg.rf.10b7b14cb55e5e34ef92b6cbe4620f60.jpg,416,416,3,198,138,233,231
041024_jpg.rf.10b6b1f3c5f65d4283d0478840b493df.jpg,416,416,1,259,151,280,207
037550_jpg.rf.11243a99f582d7e5701c1ddbc31e1d38.jpg,416,416,4,189,183,221,237
040025_jpg.rf.109a21559475b261314e4755ae490ee4.jpg,416,416,3,97,300,111,326
010824_jpg.rf.10577d9111e297f3f2385a701935c475.jpg,416,416,2,167,229,208,262
024009_jpg.rf.101cd8da2177bdc216f5fc4a09602e84.jpg,416,416,0,216,148,269,208
035849_jpg.rf.10498da9ff06fefd74b6657eb0e0b535.jpg,416,416,1,222,230,262,282
024737_jpg.rf.107d83dc519db458d4246247307b523a.jpg,416,416,0,154,217,182,249
031789_jpg.rf.102be3213d899a9015a697f5fd5733bb.jpg,416,416,4,309,206,327,253
019052_jpg.rf.1159fa373b5b6a3d3052f5592f89d62e.jpg,416,416,0,137,199,209,256
035006_jpg.rf.113351b2dff1cfdc9b397fb599c483ae.jpg,416,416,1,286,154,328,182
042244_jpg.rf.10d6eaf4ad0bf001b77f705c204a29e5.jpg,416,416,4,163,235,187,270
030159_jpg.rf.10d25b15eb0bee0b5cb781a6902f1a80.jpg,416,416,1,193,184,252,230
036353_jpg.rf.10e69627997c76aa8709105df41918dd.jpg,416,416,3,198,139,276,155
039590_jpg.rf.1198f31493357d18ca8186fccc1ea212.jpg,416,416,1,221,228,274,251
028162_jpg.rf.10fdd10bb14e0d0e59b856945fff7efc.jpg,416,416,4,212,195,247,219
031050_jpg.rf.1113f9d448c29af100ab2507778aa767.jpg,416,416,3,240,154,287,211
036867_jpg.rf.111f28afc35a808cd4deaabbaba1e4d7.jpg,416,416,3,270,166,294,244
034979_jpg.rf.116af86bf2368e63fd1a87aaf00bb367.jpg,416,416,4,328,178,351,229
037349_jpg.rf.1146e27a04799c496fe08fee2b74ba1d.jpg,416,416,1,218,268,261,287
026262_jpg.rf.1169b6e1f1f7a29d8eadf93964487ab4.jpg,416,416,1,14,249,60,268
016694_jpg.rf.11a12444e24ffaf0293c65dfcbcc3074.jpg,416,416,0,198,205,261,243
042103_jpg.rf.116fcfeaf1120c1c827434790978197a.jpg,416,416,1,241,165,261,190
033115_jpg.rf.11b1062504d0562eff3b3ae6f57ad786.jpg,416,416,1,281,111,309,145
023654_jpg.rf.11d78128fe2cfc5bd4e99b69e11c955c.jpg,416,416,0,227,132,332,163
025742_jpg.rf.11a729cbdd40a9bca7fcdd2ebc425f53.jpg,416,416,0,215,214,251,264
027969_jpg.rf.119c916a7a02e717819305168b1795bb.jpg,416,416,3,154,218,225,237
035682_jpg.rf.11b49eed40375c598e92333be93cac30.jpg,416,416,1,150,196,178,234
030866_jpg.rf.11eb4fc75329392b93518380d1ff7a4b.jpg,416,416,1,184,171,220,221
027528_jpg.rf.11e99d0b7539fadaacdf7e442e31f021.jpg,416,416,1,181,179,232,202
016207_jpg.rf.1247868d43e045084ec1075d9b01f2ab.jpg,416,416,0,152,122,209,164
009819_jpg.rf.11c5b84bec85efde29044f8934eb17a3.jpg,416,416,2,120,157,135,259
010637_jpg.rf.125f59acf7861f444b83381efd8d0b2e.jpg,416,416,2,331,182,348,225
022247_jpg.rf.117192acd945fea70b9f4ae79609da41.jpg,416,416,0,135,216,169,251
035609_jpg.rf.124d9c703b3cee2f73ef437c3d9e44c0.jpg,416,416,1,239,147,288,204
030389_jpg.rf.11dc9bf30ff97bab6d3d8beaed348c0b.jpg,416,416,1,254,193,279,250
026505_jpg.rf.129885f69bdee48d9900c35d90c37fc1.jpg,416,416,4,235,203,259,256
029858_jpg.rf.1296c179441e2c290febf33b4c1d6cfc.jpg,416,416,3,127,236,151,311
030102_jpg.rf.12286edfe571ad2b8695858796991d94.jpg,416,416,1,178,198,209,240
025396_jpg.rf.120883ac53a3c3439f1b279b1b09dcb0.jpg,416,416,0,218,147,258,217
026268_jpg.rf.1294bdf51fc2801cf65741f0b5730709.jpg,416,416,1,297,274,351,289
036728_jpg.rf.11d38a9babf38f97926f86510f81dc8f.jpg,416,416,1,188,212,210,234
030861_jpg.rf.12b1ee925230082fa9a9b0c5b890d923.jpg,416,416,1,221,184,242,209
027998_jpg.rf.12ad95ea805aeec540c7a5624a5d55f1.jpg,416,416,1,228,151,278,166
032275_jpg.rf.1188e88c0fb11ac30796ffc648934813.jpg,416,416,1,181,238,224,263
027914_jpg.rf.12b449465487b861b6b27cdf45ab3a08.jpg,416,416,3,118,166,145,243
030149_jpg.rf.11de7c9db2d301ee9c9f8688e494112f.jpg,416,416,3,167,142,190,223
026179_jpg.rf.129981dff4e001703ef53ca3e89dff27.jpg,416,416,3,200,127,234,217
013297_jpg.rf.1211cb4c526a5472f5ded35c3d64d461.jpg,416,416,2,259,165,332,203
038519_jpg.rf.12e93f0553477ea16e8ef55c38e67519.jpg,416,416,4,120,194,162,268
021662_jpg.rf.132c8415f89ce70569076c849ee3a8d3.jpg,416,416,0,169,154,205,214
025176_jpg.rf.105f07650c40ed8a660a5b8d95a605c3.jpg,416,416,0,244,213,277,251
033822_jpg.rf.12dd5f46d09cde29cd0f9475676f079e.jpg,416,416,1,257,147,291,173
009854_jpg.rf.133bd3e873bd23883b723fd9038c074c.jpg,416,416,2,256,104,335,131
020698_jpg.rf.133afac10d88b2a088a25c5c3fb15e27.jpg,416,416,0,125,139,162,197
032934_jpg.rf.12f7ceda892ba134430f7b35566e6bf1.jpg,416,416,4,300,219,328,275
027666_jpg.rf.133828b77f920eeda7bd5c0185aa65a5.jpg,416,416,4,236,200,269,224
020344_jpg.rf.12bb7e6cb9bd0d5a0baf004b3ff2b923.jpg,416,416,0,197,154,257,207
041144_jpg.rf.1362a0af34e5ac93917775b9c3751759.jpg,416,416,1,241,231,290,263
035133_jpg.rf.1379b1b34b2b16f07dc81896fe160aa3.jpg,416,416,3,132,200,165,284
028876_jpg.rf.11fdc89964a6e4e7d48e3415c5999260.jpg,416,416,3,233,247,276,284
032105_jpg.rf.12b733f5c586de7683c3ef76bd748d6e.jpg,416,416,4,203,160,240,228
026232_jpg.rf.131cf21f64bf09fc6b1494de36a576cc.jpg,416,416,4,303,226,331,255
010612_jpg.rf.13077afc2fcbf9284674426fd11d272e.jpg,416,416,2,248,181,266,290
035020_jpg.rf.13bbffcf60bf11c6d3c19cff0726d982.jpg,416,416,3,113,193,155,226
010438_jpg.rf.1366c874e8312d2968b6bf86c12eb1db.jpg,416,416,2,240,124,269,145
018744_jpg.rf.135c8c10798c92286f2c7e6cc5343829.jpg,416,416,0,126,147,184,181
009219_jpg.rf.12dca8089f4a9cc48001901bdb74e680.jpg,416,416,2,160,167,185,199
039838_jpg.rf.13db8a3541dd39905c7d3093dc16fd5b.jpg,416,416,3,243,160,256,242
030216_jpg.rf.139fb4861bc6b9ad1c06334b969151b1.jpg,416,416,3,210,191,282,215
009108_jpg.rf.139c01548aa1b052cd2dc68e0d0fe18a.jpg,416,416,2,151,217,180,242
024674_jpg.rf.13c7af66e1feef86022cea19995cb7db.jpg,416,416,0,364,86,409,197
042994_jpg.rf.141176d36edf4a11d33dad95a76e61b6.jpg,416,416,1,193,215,230,242
024669_jpg.rf.140140989304fa325eeffaa1438d0200.jpg,416,416,0,205,219,243,336
017695_jpg.rf.137048c01664b9fbb9fb4933fa6e8bf9.jpg,416,416,0,244,184,291,298
042018_jpg.rf.13bbfadd0a3ace70d4c4abf94329919e.jpg,416,416,3,188,130,248,175
038609_jpg.rf.13ad9d32fe7c7036df77c8bb77ccc241.jpg,416,416,4,192,93,223,132
031267_jpg.rf.1421feaf1c73411e6864eac3624b1ebb.jpg,416,416,1,176,196,205,239
036503_jpg.rf.144a644a42c85d3b2627e80215d5c454.jpg,416,416,1,186,240,236,270
039754_jpg.rf.1437bded1a9380bae910c1aef991cccf.jpg,416,416,1,155,170,201,198
028231_jpg.rf.14824631a7d5b31344dd30a86a304fa6.jpg,416,416,1,255,241,301,278
020779_jpg.rf.1430aeb962da8c168a1b016b49a00c80.jpg,416,416,0,243,178,305,239
031883_jpg.rf.143e6413e2d27defcaab13966013d159.jpg,416,416,1,204,183,234,209
040297_jpg.rf.13fc5713ec9192c08a3b4062a1692283.jpg,416,416,4,260,127,271,171
029825_jpg.rf.148f2ec2a3caf71a38fe2930e2b4c3c4.jpg,416,416,4,170,188,184,235
027901_jpg.rf.14190814865d50474d7f643391d8665d.jpg,416,416,3,279,228,295,303
041559_jpg.rf.1424e59777726cc7cba8ec27fa1101bf.jpg,416,416,1,184,162,228,191
010221_jpg.rf.13cc2c6262837ec5238e047dafc4a1d3.jpg,416,416,2,285,173,300,252
010454_jpg.rf.144b48931a64f1b86112e427d9403c4b.jpg,416,416,2,251,195,275,224
017733_jpg.rf.14739cfaa92cd4ba54534caef0ad9fd6.jpg,416,416,0,209,225,260,258
009814_jpg.rf.149b6130e8ec6d6212c53db5f251bc90.jpg,416,416,2,222,174,328,198
031940_jpg.rf.14437b9c749ba0bb9ece9ed62212afe4.jpg,416,416,1,210,135,239,189
028921_jpg.rf.14941f26a23efd0f113f148e65f617d8.jpg,416,416,3,241,181,274,270
019030_jpg.rf.14afc27c40ac9475bcb6be026ca6c0a5.jpg,416,416,0,138,151,181,260
021275_jpg.rf.13dd62502128d5c5201d76ea3b0bf3b0.jpg,416,416,0,210,199,272,272
031533_jpg.rf.14c2b2915929772703b269ff43dd4120.jpg,416,416,1,261,144,313,174
018241_jpg.rf.14b238cada3378f1f57a695b27ef888c.jpg,416,416,0,125,146,154,238
027242_jpg.rf.14c5505d6e0119263ad6b080c56646ab.jpg,416,416,3,199,152,227,240
036995_jpg.rf.14524c50b838b5c9d127e2a8230209c3.jpg,416,416,3,236,150,259,186
027709_jpg.rf.1524a4fc6339e04f7dc82a58ffd531e2.jpg,416,416,4,206,162,238,217
025554_jpg.rf.1509a4c58120d13b8c74b6d941a996b4.jpg,416,416,0,248,213,279,251
010187_jpg.rf.148959d6e1aeaab7c3d6fc0de86bb664.jpg,416,416,2,339,122,360,154
038193_jpg.rf.150a38c3ea78a22e135ef71870832c00.jpg,416,416,1,98,137,114,165
027193_jpg.rf.1519635e9e71f4932396648155d16493.jpg,416,416,1,183,234,200,254
040464_jpg.rf.14bd5bc805bfbba1b8c07f3cd2588a4a.jpg,416,416,3,260,183,294,261
009832_jpg.rf.153208e80797dc6746a1346cbb918666.jpg,416,416,2,289,155,319,261
034694_jpg.rf.1498d5c5a94df5214d606814b8cc45d4.jpg,416,416,4,227,196,257,249
037071_jpg.rf.1512064486f0ca6e217d3764d3be19c2.jpg,416,416,4,118,171,146,237
009154_jpg.rf.152048e3448005b0befdc9e04702c2c3.jpg,416,416,2,272,131,289,230
021041_jpg.rf.15581b284d5ae62df158bba8b0eded2b.jpg,416,416,0,172,147,219,207
027469_jpg.rf.153b58009ff78cea47e4b7873a88304d.jpg,416,416,3,123,185,180,212
034504_jpg.rf.1564705da08840af3218cad5681d2c59.jpg,416,416,1,195,160,226,215
037098_jpg.rf.157f58b65e61894e29727747ffea1d29.jpg,416,416,4,140,210,178,231
038593_jpg.rf.1576f11897db5932971d8c9cfbcdca65.jpg,416,416,3,65,165,92,232
021840_jpg.rf.1557fcf0c667d4c8a93c325506ae543a.jpg,416,416,0,126,154,199,212
027674_jpg.rf.15a5b43fa33e5723f3a4b0bf424e72d0.jpg,416,416,4,205,191,246,238
010741_jpg.rf.15b4568eba04842df01bc1585b0f5e4c.jpg,416,416,2,140,234,215,259
035408_jpg.rf.15a9af33add6950fe8fbaa438f722f29.jpg,416,416,1,182,183,212,208
041184_jpg.rf.15bb5dab34227c59d370a7b9f74b75ca.jpg,416,416,3,209,165,262,234
042852_jpg.rf.15cd50adb392273b25169291fcbb8201.jpg,416,416,3,274,142,316,174
009803_jpg.rf.1585fcfa43d4c3004713ef38782fc3bc.jpg,416,416,2,233,204,264,256
033677_jpg.rf.15cadf0a283006ccc1d33c57e76780ac.jpg,416,416,3,227,188,255,274
020596_jpg.rf.1594b11a38b193efc0a1085cbc473dec.jpg,416,416,0,178,176,223,225
035295_jpg.rf.15914ab4a843a1301404522da22cedf7.jpg,416,416,3,214,171,235,251
034473_jpg.rf.15ea2f825fe7ec901225daf0d81f7581.jpg,416,416,4,243,150,261,168
010442_jpg.rf.156cebad0d1ece900540b323e5432f27.jpg,416,416,2,227,253,248,282
